"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM1","2022-01-10","1","Bottom Water","0.2","0.021","1","96","7.2","<1","<1","0.025","0.004","0.008","7.6","0.5","33.7","3","0.52","3.3","19.4","0.05","0.31","0.34","0.02","9.5","<0.001","1"
"Southern","SM1","2022-02-11","1","Surface Water","0.4","0.017","0.9","84","6.6","<1","<1","0.058","0.018","0.011","7.5","0.2","32.9","3.2","0.66","4.5","16.9","0.09","0.1","0.18","0.03","6.1","<0.001","0.8"
"Southern","SM1","2022-02-11","1","Middle Water","0.4","0.045","0.5","92","7.4","<1","<1","0.062","0.019","0.015","7.5","0.5","32.9","3.2","0.69","2.7","16.7","0.13","0.13","0.21","0.03","6.2","<0.001","0.7"
"Southern","SM1","2022-02-11","1","Bottom Water","0.3","0.021","0.9","94","7.4","<1","<1","0.056","0.015","0.012","7.5","<0.2","33.1","3.2","0.64","2.4","17","0.09","0.16","0.23","0.03","6","<0.001","0.6"
"Southern","SM1","2022-04-14","1","Surface Water","0.8","0.039","1.8","86","6.2","1","2","<0.002","<0.002","<0.002","8.3","<0.2","32.4","6.5","0.32","1.3","22.5","0.04","0.36","0.36","0.02","7.6","0.003","0.7"
"Southern","SM1","2022-04-14","1","Middle Water","0.8","0.035","1.9","104","7.6","<1","<1","<0.002","<0.002","<0.002","8.3","1.3","32.7","6.5","0.32","1.6","21.6","0.04","0.48","0.48","0.02","5.9","0.002","0.9"
"Southern","SM1","2022-04-14","1","Bottom Water","0.6","0.037","3.2","96","7","<1","<1","<0.002","0.003","<0.002","8.3","<0.2","32.9","6.5","0.36","2.2","21.3","0.04","0.44","0.45","0.02","7","0.002","0.9"
"Southern","SM1","2022-05-05","1","Surface Water","0.5","0.051","2.3","83","5.8","<1","1","<0.002","<0.002","<0.002","8.1","0.6","33.3","3.4","0.16","9.3","24","0.06","0.1","0.1","<0.02","8.4","0.002","2.2"
"Southern","SM1","2022-05-05","1","Middle Water","0.5","0.024","2.5","94","6.6","<1","<1","<0.002","<0.002","<0.002","8.1","1","33.3","3.4","0.17","4","23.9","0.03","0.07","0.07","<0.02","6.7","0.001","1.1"
"Southern","SM1","2022-05-05","1","Bottom Water","0.5","0.031","2.6","93","6.5","<1","<1","<0.002","<0.002","<0.002","8","0.6","33.4","3.4","0.19","6.2","23.8","0.04","0.21","0.21","<0.02","7.3","0.001","1.4"
"Southern","SM1","2022-06-02","1","Surface Water","0.7","0.034","2.5","92","6.2","<1","2","0.21","0.008","<0.002","8","0.4","28.8","4","0.71","0.9","27.6","0.25","0.22","0.44","0.04","6.8","0.002","<0.5"
"Southern","SM1","2022-06-02","1","Middle Water","0.3","0.031","1.9","94","6.4","<1","1","0.11","0.004","0.004","7.9","0.2","32.8","4","0.62","0.7","25.6","0.15","1.1","1.21","0.02","5.9","0.001","<0.5"
"Southern","SM1","2022-06-02","1","Bottom Water","0.5","0.034","2.5","76","5.2","<1","3","0.21","0.007","0.002","7.9","<0.2","33.4","4","0.71","2.4","25.2","0.25","0.12","0.34","0.04","6.9","0.001","1.2"
"Southern","SM1","2022-07-18","1","Surface Water","1.8","0.024","14","90","6","<1","4","0.28","0.024","<0.002","8.1","3.5","25.3","1.9","1.5","3.2","28.8","0.33","0.19","0.49","0.03","8.5","0.002","1.2"
"Southern","SM1","2022-07-18","1","Middle Water","0.9","0.038","8.1","93","6.3","11","20","0.23","0.023","<0.002","7.8","3.4","29.6","1.9","1.3","3.2","26.3","0.29","0.22","0.47","0.03","7.2","0.001","1"
"Southern","SM1","2022-07-18","1","Bottom Water","0.5","0.006","1.6","47","3.3","3","4","0.15","0.014","0.01","7.8","1.1","34.3","1.9","1.1","6.6","22.9","0.17","0.1","0.26","0.04","10.3","<0.001","0.8"
"Southern","SM1","2022-08-19","1","Surface Water","1.8","0.024","4.6","85","5.5","<1","<1","0.032","0.004","<0.002","7.7","0.5","30.1","4.5","0.2","3","29.4","0.06","0.26","0.3","0.03","0.1","<0.001","1"
"Southern","SM1","2022-08-19","1","Middle Water","1.7","0.021","5.6","114","7.5","<1","3","0.037","0.007","<0.002","7.7","1.1","30.4","4.5","0.18","2.6","28.4","0.07","0.1","0.14","0.02","5.1","<0.001","0.9"
"Southern","SM1","2022-08-19","1","Bottom Water","1.5","0.023","3.8","57","3.9","<1","2","0.064","0.013","0.006","7.4","0.8","32.6","4.5","0.46","2.2","25.9","0.1","0.16","0.24","0.03","6.5","<0.001","0.8"
"Southern","SM1","2022-09-01","1","Surface Water","1.6","0.028","9.1","94","6.1","<1","<1","0.04","0.004","<0.002","7.5","2.2","31.5","2.8","0.31","2.1","28.6","0.07","0.45","0.49","0.04","8.4","<0.001","1.2"
"Southern","SM1","2022-09-01","1","Middle Water","1.7","0.033","10","100","6.6","<1","2","0.053","0.004","<0.002","7.5","2.4","31.8","2.8","0.27","2.6","27.9","0.09","0.45","0.51","0.03","11.9","<0.001","1"
"Southern","SM1","2022-09-01","1","Bottom Water","0.9","0.031","5.3","59","4","1","1","0.075","0.013","<0.002","7.3","3.2","33","2.8","0.6","3.4","26.4","0.12","0.16","0.25","0.04","81.8","<0.001","1"
"Southern","SM1","2022-10-19","1","Surface Water","0.5","0.017","1.3","76","5.1","<1","1","0.024","0.014","0.012","8.1","0.4","33.2","1.9","0.96","6.6","26.1","0.06","0.44","0.48","0.06","4.2","<0.001","1.3"
"Southern","SM1","2022-10-19","1","Middle Water","0.3","0.013","1.1","87","5.8","<1","<1","0.022","0.015","0.012","8.1","0.7","33.4","1.9","0.93","7.1","26.2","0.05","0.36","0.4","0.06","4.2","<0.001","1.2"
"Southern","SM1","2022-10-19","1","Bottom Water","0.2","0.016","0.9","85","5.7","<1","1","0.024","0.014","0.014","8.1","1.3","33.4","1.9","0.99","14","26.2","0.05","0.38","0.42","0.07","4.2","<0.001","1.7"
"Southern","SM1","2022-11-11","1","Surface Water","0.8","0.007","0.9","91","6.5","1","2","0.17","0.009","0.019","7.3","0.4","32.7","2.8","1.4","3.5","23.2","0.19","0.58","0.76","0.07","37.7","<0.001","0.8"
"Southern","SM1","2022-11-11","1","Middle Water","0.3","0.013","0.8","95","6.7","4","12","0.18","0.011","0.025","7.3","0.3","32.8","2.8","1.5","3.8","23","0.2","0.39","0.58","0.08","38.5","<0.001","0.8"
"Southern","SM1","2022-11-11","1","Bottom Water","0.4","0.009","0.8","95","6.8","<1","3","0.17","0.011","0.02","7.3","<0.2","32.8","2.8","1.5","2.3","23","0.19","0.29","0.47","0.08","47","<0.001","<0.5"
"Southern","SM1","2022-12-05","1","Surface Water","0.3","0.017","2.1","78","5.6","<1","<1","0.023","0.003","<0.002","8.1","0.3","32.8","2.1","0.39","3.4","22.6","0.04","0.67","0.7","0.05","4.1","<0.001","0.9"
"Southern","SM1","2022-12-05","1","Middle Water","0.2","0.02","2.2","92","6.5","<1","<1","0.02","0.003","0.014","8.1","0.3","33.1","2.1","0.35","8.6","23.1","0.04","0.58","0.6","0.05","4.2","<0.001","1.7"
"Southern","SM1","2022-12-05","1","Bottom Water","<0.1","0.024","1.5","90","6.3","<1","1","0.02","0.002","0.028","8.1","<0.2","33.2","2.1","0.38","4.2","23.3","0.05","0.61","0.63","0.06","4.2","0.001","0.8"
"Southern","SM10","2022-01-21","1","Surface Water","<0.1","0.15","2.1","74","5.6","7","44","0.12","0.03","0.006","7.1","0.9","33.4","1.3","0.86","14","19.2","0.3","0.6","0.75","0.05","45.1","<0.001","2.9"
"Southern","SM10","2022-01-21","1","Bottom Water","<0.1","0.14","1.8","78","5.9","4","24","0.12","0.03","0.015","7.1","1.2","33.4","1.3","0.87","16","19.2","0.29","0.51","0.66","0.06","15.1","<0.001","2.5"
"Southern","SM10","2022-02-21","1","Surface Water","0.7","0.13","1.5","74","6.1","86","120","0.047","0.02","<0.002","7.3","0.6","32","2.7","0.71","5","15.3","0.2","0.26","0.33","0.03","6.2","<0.001","1.3"
"Southern","SM10","2022-02-21","1","Bottom Water","0.6","0.13","1.3","77","6.3","79","100","0.049","0.018","0.027","7.3","1","32","2.7","0.63","4.4","16","0.2","0.31","0.38","0.04","6.3","<0.001","0.8"
"Southern","SM10","2022-04-04","1","Surface Water","0.4","0.17","1.4","83","6.3","9","14","0.12","0.01","<0.002","7.6","1.6","31","2","0.96","6.4","20.2","0.3","0.61","0.74","0.04","32.6","0.002","1.1"
"Southern","SM10","2022-04-04","1","Bottom Water","0.4","0.15","1.2","76","5.8","48","82","0.11","0.007","0.007","7.6","1.9","31.2","2","0.92","17","20","0.27","0.28","0.4","0.04","8.8","0.002","2.6"
"Southern","SM10","2022-05-23","1","Surface Water","0.8","0.058","6.5","83","5.8","56","81","0.38","0.015","<0.002","8.2","2.3","27.5","2.1","0.76","5.7","25.2","0.45","0.17","0.57","0.03","8.1","0.004","0.9"
"Southern","SM10","2022-05-23","1","Bottom Water","0.5","0.042","7.7","98","6.9","33","60","0.39","0.016","<0.002","8.2","2.5","27.5","2.1","0.75","9.8","25.3","0.45","<0.05","0.46","0.03","7.4","0.003","2.7"
"Southern","SM10","2022-06-15","1","Surface Water","0.5","0.061","2.1","67","4.7","610","870","0.57","0.083","<0.002","7.7","0.7","22.9","2.1","3.2","3.2","26.5","0.71","0.14","0.79","0.05","6.6","0.002","0.8"
"Southern","SM10","2022-06-15","1","Bottom Water","<0.1","0.055","1.8","69","4.9","500","1600","0.45","0.064","<0.002","7.7","1.2","24","2.1","2.9","4.3","26.4","0.57","0.08","0.59","0.04","6.7","0.002","0.9"
"Southern","SM10","2022-07-07","1","Surface Water","0.8","0.13","0.4","76","5.4","3600","7700","0.98","0.031","<0.002","7.7","0.3","17.2","1.6","6.2","3.6","27.7","1.14","0.2","1.21","0.05","7.7","0.004","1.2"
"Southern","SM10","2022-07-07","1","Bottom Water","0.4","0.096","0.7","77","5.5","2100","4700","0.92","0.031","<0.002","7.7","<0.2","19.7","1.6","5","3","27.3","1.05","0.14","1.09","0.05","7.5","0.002","0.8"
"Southern","SM10","2022-08-27","1","Surface Water","2.6","0.019","20","74","4.9","15","54","0.13","0.019","<0.002","7.5","4.2","27.9","1.4","0.54","5.9","29.3","0.17","0.2","0.35","0.04","48.5","<0.001","1.9"
"Southern","SM10","2022-08-27","1","Bottom Water","2.2","0.067","12","93","6.1","1200","1900","0.17","0.024","0.008","7.4","4.5","28.3","1.4","0.85","5.6","28.4","0.26","0.16","0.35","0.05","41.7","0.001","1.4"
"Southern","SM10","2022-09-15","1","Surface Water","0.3","0.11","4","65","4.2","11","27","0.18","0.026","0.011","7.5","2.7","30.8","1.3","1.4","11","29.2","0.32","0.49","0.7","0.1","101.2","0.002","1.8"
"Southern","SM10","2022-09-15","1","Bottom Water","0.5","0.11","4","69","4.5","90","160","0.18","0.025","0.013","7.5","2","30.7","1.3","1.4","13","28.8","0.32","0.29","0.5","0.09","127.1","0.002","1.4"
"Southern","SM10","2022-10-06","1","Surface Water","0.4","0.081","4.7","108","7","4","8","0.23","0.078","0.021","7.9","3.5","30.8","1.2","1.3","12","29","0.39","0.16","0.47","0.08","4.1","0.004","1.6"
"Southern","SM10","2022-10-06","1","Bottom Water","0.5","0.08","5.8","75","4.9","1","5","0.19","0.072","0.019","7.9","4.4","30.9","1.2","1.3","13","29.1","0.34","0.14","0.4","0.08","4.2","0.004","1"
"Southern","SM10","2022-11-21","1","Surface Water","1.5","0.046","15","101","6.9","2","11","0.2","0.032","<0.002","7.6","3.9","32.4","2.3","0.65","5.4","25","0.28","0.71","0.94","0.1","37.6","<0.001","1.6"
"Southern","SM10","2022-11-21","1","Bottom Water","6.1","0.044","16","111","7.6","10","33","0.2","0.035","<0.002","7.5","2.8","32.5","2.3","0.59","3.5","25","0.28","0.37","0.61","0.08","51.2","<0.001","1.1"
"Southern","SM10","2022-12-12","1","Surface Water","0.3","0.12","1.4","78","5.7","260","320","0.073","0.01","<0.002","7.8","<0.2","32.9","1.8","0.79","9.2","21.1","0.2","0.86","0.94","0.06","1.9","0.003","1.4"
"Southern","SM10","2022-12-12","1","Bottom Water","<0.1","0.14","0.4","83","6.1","220","310","0.078","0.011","0.012","7.8","0.4","33.1","1.8","0.91","5.1","21.2","0.23","0.99","1.08","0.07","4.3","0.003","0.5"
"Southern","SM11","2022-01-21","1","Surface Water","0.1","0.14","1.9","82","6.2","<1","<1","0.12","0.03","0.023","7.5","0.9","33.5","1.6","0.82","7.4","19.2","0.29","0.69","0.84","0.04","17.9","0.001","2"
"Southern","SM11","2022-01-21","1","Middle Water","<0.1","0.14","1.6","80","6.1","<1","<1","0.12","0.031","0.022","7.5","1.1","33.5","1.6","0.81","7.8","19.2","0.29","0.8","0.95","0.04","46","0.001","2.4"
"Southern","SM11","2022-01-21","1","Bottom Water","<0.1","0.14","2","85","6.4","<1","1","0.12","0.03","0.023","7.5","0.7","33.5","1.6","0.82","9.2","19.2","0.29","0.32","0.47","0.04","38.4","0.001","2"
"Southern","SM11","2022-02-21","1","Surface Water","0.6","0.14","2.4","74","6.1","32","51","0.062","0.017","<0.002","7.4","0.4","32.1","2.1","0.7","8.5","15.1","0.22","0.36","0.44","0.04","10.4","<0.001","1.4"
"Southern","SM11","2022-02-21","1","Middle Water","0.6","0.14","1.4","78","6.4","11","17","0.058","0.022","<0.002","7.4","1.3","31.9","2.1","0.67","8.4","15.8","0.22","0.28","0.36","0.04","9.3","<0.001","1.5"
"Southern","SM11","2022-02-21","1","Bottom Water","0.6","0.14","1.7","87","7.1","25","40","0.055","0.018","0.012","7.4","1.4","32.3","2.1","0.67","10","15.9","0.21","0.45","0.52","0.04","9.2","<0.001","1.6"
"Southern","SM11","2022-04-04","1","Surface Water","0.3","0.15","1.7","78","5.9","<1","2","0.11","0.009","0.009","7.7","1","31.3","2","0.92","7.5","20.2","0.27","0.57","0.69","0.04","10.9","0.002","1.2"
"Southern","SM11","2022-04-04","1","Middle Water","0.4","0.14","1.6","84","6.4","9","13","0.1","0.006","<0.002","7.7","2.3","31.2","2","0.91","8.5","20.1","0.25","0.47","0.58","0.04","9.1","0.002","1"
"Southern","SM11","2022-04-04","1","Bottom Water","0.3","0.14","1","85","6.4","3","7","0.097","0.008","<0.002","7.7","1.6","31.4","2","0.88","19","19.9","0.25","0.45","0.56","0.04","10","0.002","2.8"
"Southern","SM11","2022-05-23","1","Surface Water","0.9","0.053","6.8","80","5.6","52","93","0.38","0.015","<0.002","8.2","1.9","27.6","2.6","0.67","9.8","25.2","0.45","0.21","0.61","0.02","6.9","0.004","3.2"
"Southern","SM11","2022-05-23","1","Middle Water","0.5","0.044","6.4","103","7.2","83","90","0.37","0.015","<0.002","8.2","1.3","27.7","2.6","0.7","7.6","25.3","0.43","0.05","0.44","0.02","6.9","0.003","2"
"Southern","SM11","2022-05-23","1","Bottom Water","0.6","0.049","5.4","91","6.3","68","130","0.3","0.013","<0.002","8.1","2.6","29.2","2.6","0.9","9.4","25.3","0.36","0.06","0.37","0.03","7.8","0.003","2"
"Southern","SM11","2022-06-15","1","Surface Water","0.2","0.062","1.9","70","5","640","1000","0.61","0.084","<0.002","7.8","1.1","20.5","1.9","3.5","2.6","26.7","0.76","0.12","0.81","0.04","7","0.002","0.9"
"Southern","SM11","2022-06-15","1","Middle Water","0.2","0.047","2.5","71","5","410","600","0.51","0.086","<0.002","7.8","1.3","24.8","1.9","3","2.4","26.5","0.64","0.07","0.67","0.04","6.8","0.002","0.5"
"Southern","SM11","2022-06-15","1","Bottom Water","0.5","0.056","2.4","55","3.8","380","610","0.45","0.097","<0.002","7.7","1.2","29.1","1.9","3.1","3.1","26.2","0.6","0.07","0.62","0.05","7.8","0.001","0.7"
"Southern","SM11","2022-07-07","1","Surface Water","1.1","0.096","0.8","72","5.1","230","650","0.97","0.031","<0.002","7.8","0.5","17.5","1.6","5.7","1.8","27.6","1.1","0.18","1.18","0.04","7.8","0.004","0.7"
"Southern","SM11","2022-07-07","1","Middle Water","1","0.081","0.9","80","5.6","710","1300","0.88","0.03","<0.002","7.7","0.9","20.2","1.6","6.2","3.5","27.2","0.99","0.13","1.04","0.04","7.9","0.002","0.9"
"Southern","SM11","2022-07-07","1","Bottom Water","0.9","0.1","0.9","50","3.5","1200","1400","0.69","0.033","0.03","7.7","0.3","26.2","1.6","4.2","3.9","26.9","0.82","0.15","0.87","0.04","10.2","0.002","1"
"Southern","SM11","2022-08-27","1","Surface Water","2.5","0.017","18","78","5.2","14","90","0.11","0.017","<0.002","7.6","4.5","28.4","1.7","0.34","5.2","28.9","0.14","0.15","0.28","0.04","33.8","<0.001","2"
"Southern","SM11","2022-08-27","1","Middle Water","1.9","0.037","12","107","7","270","490","0.13","0.019","0.003","7.5","2.5","28.9","1.7","0.55","5.8","28.5","0.19","0.1","0.25","0.04","33.1","<0.001","2"
"Southern","SM11","2022-08-27","1","Bottom Water","1.7","0.047","13","58","3.9","70","150","0.12","0.018","0.005","7.4","5","29.5","1.7","0.64","20","27.7","0.19","0.2","0.34","0.06","160.8","<0.001","3.4"
"Southern","SM11","2022-09-15","1","Surface Water","0.6","0.083","6.8","78","5","<1","<1","0.15","0.023","0.008","7.4","2.8","30.8","1.6","1.3","8.1","29.4","0.26","0.49","0.66","0.1","66.9","0.001","1.4"
"Southern","SM11","2022-09-15","1","Middle Water","0.7","0.079","9.2","87","5.6","<1","<1","0.14","0.021","<0.002","7.4","3.6","30.9","1.6","1.2","8.6","29.1","0.24","0.26","0.42","0.09","54.7","0.001","1.8"
"Southern","SM11","2022-09-15","1","Bottom Water","0.3","0.093","6.6","74","4.8","8","12","0.13","0.02","0.008","7.3","7","31.1","1.6","1.5","18","29","0.24","0.33","0.48","0.11","214.4","0.001","2.3"
"Southern","SM11","2022-10-06","1","Surface Water","0.6","0.063","7.2","108","7","1","5","0.17","0.065","0.014","7.9","5.2","31.1","1.6","1.1","9.4","29.2","0.3","0.12","0.36","0.07","4.1","0.003","1"
"Southern","SM11","2022-10-06","1","Middle Water","0.7","0.075","8.2","79","5.1","2","3","0.17","0.065","0.016","7.9","5.5","31.1","1.6","1.2","14","29.2","0.31","0.21","0.45","0.09","4.1","0.004","1.8"
"Southern","SM11","2022-10-06","1","Bottom Water","0.5","0.071","9.1","85","5.5","<1","<1","0.16","0.065","0.018","7.9","6.5","31.2","1.6","1.2","15","29.1","0.3","0.28","0.51","0.11","4","0.003","1.8"
"Southern","SM11","2022-11-21","1","Surface Water","1.6","0.049","18","121","8.3","1","1","0.12","0.019","<0.002","7.3","5.7","32.6","1.8","0.16","9.5","25","0.19","0.75","0.89","0.09","43.6","<0.001","2.1"
"Southern","SM11","2022-11-21","1","Middle Water","1.6","0.033","20","127","8.7","<1","3","0.12","0.021","0.007","7.3","5.1","32.6","1.8","0.18","7","25","0.17","0.7","0.84","0.09","52.2","<0.001","1.9"
"Southern","SM11","2022-11-21","1","Bottom Water","1.5","0.042","21","126","8.6","<1","3","0.12","0.019","<0.002","7.3","6.7","32.7","1.8","0.17","7.5","25","0.18","0.45","0.59","0.08","61.8","<0.001","1.5"
"Southern","SM11","2022-12-12","1","Surface Water","<0.1","0.1","1","79","5.9","<1","2","0.099","0.017","0.012","7.5","0.9","32.9","1.7","0.83","8.7","20.3","0.22","0.83","0.95","0.06","4.4","<0.001","1.2"
"Southern","SM11","2022-12-12","1","Middle Water","0.2","0.11","0.7","87","6.4","<1","1","0.088","0.011","0.012","7.5","1.4","33.1","1.7","0.89","7.6","20.6","0.21","0.74","0.84","0.08","5.5","0.001","1"
"Southern","SM11","2022-12-12","1","Bottom Water","0.3","0.11","0.5","86","6.4","1","1","0.083","0.009","0.012","7.4","0.7","33.1","1.7","0.94","8.7","20.5","0.2","0.9","0.99","0.07","6.9","<0.001","1.2"
"Southern","SM12","2022-01-21","1","Surface Water","<0.1","0.14","1.8","74","5.6","1","2","0.11","0.029","0.022","7.6","1.2","33.5","1.5","0.82","9.8","19.2","0.28","0.4","0.54","0.04","15.7","0.002","1.8"
"Southern","SM12","2022-01-21","1","Middle Water","<0.1","0.15","1.8","80","6","<1","<1","0.084","0.028","0.007","7.6","0.7","33.4","1.5","0.81","10","19.3","0.26","0.43","0.54","0.04","11.5","0.002","2.7"
"Southern","SM12","2022-01-21","1","Bottom Water","<0.1","0.14","1.8","85","6.4","1","1","0.11","0.03","0.016","7.6","0.5","33.5","1.5","0.85","11","19.2","0.28","0.46","0.6","0.05","10.5","0.002","1.9"
"Southern","SM12","2022-02-21","1","Surface Water","0.7","0.11","2.2","89","7.3","44","66","0.04","0.01","0.006","7.4","0.8","32.6","1.8","0.64","10","15.4","0.16","0.26","0.31","0.04","19.6","<0.001","1.7"
"Southern","SM12","2022-02-21","1","Middle Water","0.8","0.1","1.8","82","6.6","26","37","0.018","<0.002","<0.002","7.4","1.5","32.2","1.8","0.6","9.6","16","0.12","0.26","0.28","0.03","9.5","<0.001","1.1"
"Southern","SM12","2022-02-21","1","Bottom Water","0.6","0.11","2","77","6.3","31","43","0.028","0.022","<0.002","7.4","1.9","32.4","1.8","0.61","10","16","0.16","0.47","0.52","0.04","9.6","<0.001","1.4"
"Southern","SM12","2022-04-04","1","Surface Water","0.4","0.14","1.1","77","5.8","17","24","0.097","0.008","<0.002","7.7","0.6","31.5","2","0.86","5.1","20.3","0.25","0.49","0.6","0.03","18.2","0.002","0.9"
"Southern","SM12","2022-04-04","1","Middle Water","0.4","0.13","0.9","83","6.2","38","57","0.084","0.005","<0.002","7.7","1.1","31.5","2","0.82","6.2","20.1","0.22","0.47","0.56","0.04","7.8","0.002","1.5"
"Southern","SM12","2022-04-04","1","Bottom Water","0.4","0.11","0.8","87","6.6","52","67","0.069","0.006","<0.002","7.8","1.3","32","2","0.77","11","20","0.19","0.33","0.41","0.04","8.8","0.002","1.5"
"Southern","SM12","2022-05-23","1","Surface Water","0.7","0.047","3.9","92","6.5","11","21","0.34","0.012","<0.002","8.3","0.8","28.4","2.7","0.55","6.5","25.4","0.4","0.22","0.57","0.02","6.2","0.004","1.8"
"Southern","SM12","2022-05-23","1","Middle Water","0.4","0.049","3.3","102","7.1","76","120","0.27","0.011","<0.002","8.2","1.4","29.2","2.7","0.53","7.5","25.4","0.33","0.07","0.35","0.03","6.2","0.004","2"
"Southern","SM12","2022-05-23","1","Bottom Water","0.3","0.041","3","98","6.7","49","100","0.23","0.009","<0.002","8.2","1.2","32.3","2.7","0.49","6.1","25.4","0.28","0.05","0.29","0.02","5.9","0.003","1.6"
"Southern","SM12","2022-06-15","1","Surface Water","0.4","0.027","4.7","76","5.3","54","110","0.46","0.097","<0.002","7.9","1.9","24.2","1.6","2.7","3","26.4","0.58","0.12","0.68","0.04","6.6","0.001","1"
"Southern","SM12","2022-06-15","1","Middle Water","0.4","0.049","3","71","5","92","110","0.39","0.021","<0.002","7.9","1.7","24.7","1.6","2.9","3","26.4","0.46","0.1","0.51","0.04","6.6","0.002","0.7"
"Southern","SM12","2022-06-15","1","Bottom Water","0.2","0.013","2.6","66","4.5","200","300","0.34","0.13","0.021","7.8","1.7","28.9","1.6","2.3","3.3","26.1","0.48","0.08","0.55","0.06","6.6","<0.001","0.8"
"Southern","SM12","2022-07-07","1","Surface Water","2.4","0.053","1.3","82","5.9","90","240","1.1","0.028","<0.002","7.9","0.7","15.7","1.5","6.1","2","28.2","1.18","0.2","1.33","0.03","18.3","0.003","0.7"
"Southern","SM12","2022-07-07","1","Middle Water","1.2","0.057","1.6","79","5.7","420","770","0.88","0.029","<0.002","7.8","1.2","16.8","1.5","6","2.6","27.8","0.97","0.11","1.02","0.04","7.8","0.003","0.6"
